claim,label
"""On foreign policy, Joe Biden was against aid for Vietnam, said the fall of the Shah was """"a step forward"""" for human rights in Iran, opposed Reagan's defense build-up and voted against the first Gulf War.""",true
"On Aug. 21, 2019, U.S. President Donald Trump articulated a belief that he is ""the chosen one,"" the ""King of Israel,"" or the ""second coming of God.",false
Critics protest proposed drilling in Alaska’s Arctic refuge.,true
"Report: Outbreak of idiocy spreading 10,000 times faster than coronavirus #coronavirus",false
Medicaid deadline extended to August for pediatricians and others who serve younger patient populations to help alleviate COVID-related economic hardship. https://t.co/dvNRPJcP4O https://t.co/c94HkdX57Y,true
The Who’s Roger Daltrey visits teenage cancer patients.,true
I've shut down pill mills.,false
Insight: Science for hire - Trial over plastic exposes disclosure deficit.,true
Japan culls 753 hogs to contain swine fever outbreak.,true
If you maintain social distancing indoors there's no reason to have an additional mask on top of that.,false
A collection of anecdotes about honesty comprises real quotes from President Harry S. Truman.,true
There is no one in New Zealand receiving hospital-level care for COVID-19.â£ â£ Yesterday New Zealandâs laboratories completed 5950 tests bringing the total completed to date to 341117.,true
New food safety legislation will regulate backyard gardening.,false
"""Teenagers are daring one another to a 72-hour challenge (or """"Game of 72""""), during which they disappear for several days.""",false
Chinese President Xi Jinping urging Africans to reject a coronavirus vaccine that has killed all the animals it has been tested.,false
Zanzibar tests drones spraying rice fields to fight malaria.,true
"PEDOPHILIA is now LEGAL in CALIFORNIA. Now a 21 year old can have sex with an 11 year old, and not be listed on the sex registry as a sex offender.",false
476 new cases of #COVID19Nigeria; Lagos-235 FCT-44 Kaduna-41 Borno-33 Plateau-28 Abia-13 Edo-13 Rivers-12 Imo-11 Oyo-10 Kano-9 Kwara-7 Enugu-5 Katsina-5 Gombe-4 Ogun-4 Nasarawa-1 Zamfara-1 50964 confirmed 37569 discharged 992 deaths https://t.co/2crpzyzHoO,true
"""Work burnout tied to """"emotional eating"""" in women: study.""",true
"Phelps honored for honesty on mental health, helping others.",true
Studies show that people who get positive tests quite late into the illness are not infectious. If they test positive on day 12 peopleâs visit are prolonged until we are sure they have recovered.,true
U.S. scores dead last again in healthcare study.,true
E.coli bacteria found in bagged salads?,true
Survey finds many ticks carry disease in North Dakota.,true
The cytokine storm overactivation of the immune system does not appear to play a major role in more severe COVID-19 outcomes according to some unexpected new findings. https://t.co/GAhrxVo1wJ,true
Gene therapy for rare bleeding disorder achieves proof-of-concept,true
Yesterday we honoured an invite by H.E @GovernorInuwa to commission the Molecular Diagnostic Laboratory at the Gombe State Specialist Hospital. This will enhance the prompt detection of #COVID19 and other infectious diseases in the state. #TakeResponsibility https://t.co/wiQQvzcORM,true
New research claims that switching your phone to airplane mode at night can prevent brain tumors! 📱✈️ #BrainHealth #SafeTech,false
"A Japanese study found electronic cigarettes (popularly called ""e-cigs"") contain ten times as many carcinogens as tobacco cigarettes.",false
FDA rejects Avastin as breast cancer therapy,true
Amid the coronavirus crisis Italyâs streets are now filled with discarded printed cash as seen in photos circulating on social media.,false
"@TomDoubting @emsops @Gram247 @Lastplace_champ @rjocore99 @claire131313 @Lor_blueeyes @VinceGottalotta @triadaxiom @213NeverLanD @Abigail61972496 @VILVNV @ShartaldTrump @ic_lib @grampazachary @TheChemo7582 @Badams820 @VoiceOfReasonNW @osage_or @RobfromMO @newsjunky2 @StowBill @BDemocratsfor @ArchLuminous @dfalsept @d1017baby @NumbersMean @DementedMinx @ChiefLizWarren @DCooty @HairSammys @csuwildcat @riggletown @FaylonLinda @MollysMommy1212 @realeftypickit @MinnesotaExpat @Karen_Kong_ @cubancafecito @NitramLand @JackRog34828783 @Sasquatchsmokey @Fueldog1 @Alan03269624 @ArthurCasey514 @Dadsbreak @LiamKingman @Tina67757191 @SwampFox214 @Dee_Easley FAUCI knew since 2005 that Chloroquine and Hydroxychloroquine were effective for coronavirus.
THIS is the STUDY HIS AGENCY PUBLISHED in 2005 ""Chloroquine is a potent inhibitor of SARS coronavirus infection and spread.""
https://t.co/TrogTU2vAD",false
UK says ex-spy poisoned with Soviet-developed nerve agent.,true
Aloe vera juice has been shown to enhance eyesight in just 30 days! Try adding it to your daily routine! 🌱👀 #aloevera #eyesight #healthtips,false
France: Groups want Notre Dame enclosed during lead cleanup.,true
5 of the previously active cases have now recovered so our total number of active cases is 22 - all are in quarantine. There is no one in New Zealand receiving hospital-level care for COVID-19.,true
4D scans show fetuses yawn in the womb.,true
386 new cases of #COVID19; 176-Lagos 65-Kano 31-Katsina 20-FCT 17-Borno 15-Bauchi 14-Nasarawa 13-Ogun 10-Plateau 4-Oyo 4-Sokoto 4-Rivers 3-Kaduna 2-Edo 2-Ebonyi 2-Ondo 1-Enugu 1-Imo 1-Gombe 1-Osun 3912 cases of #COVID19 in Nigeria Discharged: 679 Deaths: 117 https://t.co/IUWL9ROjqQ,true
@thereidout @JoyAnnReid Airborne #COVID19 is the pre-existing condition thatâll financially bury American #families whose statesâ governors are manipulating #data to force #children back into #school w recirculated air conditioning which cannot be economically &amp; adequately disinfected. #WarCrimes https://t.co/000wAOE6E1,false
"Antibiotics Defeat Ear Infections In Little Kids, Studies Find",true
Fitness experts separate folklore from fact.,true
"Hillary Clinton Says Donald Trump promised to repeal Obamacare, build a wall, ban Muslims, and more.",true
"Lemon Fresh Joy (a dishwashing liquid), Listerine (a mouthwash), and limes with cloves will repeal mosquitoes or knock them dead from the sky.",false
New drug advances the fight against pancreatic cancer,true
Transgender individuals in the U.S. have a 1-in-12 chance of being murdered.,false
Massachusetts confirms year’s first case of measles.,true
"Viral image says John F. Kennedy ""smoked cannabis in the White House, while president, because he suffered from severe back pain and Addison's disease.""",false
"JUULing, or use of a JUUL e-cigarette, has caused cancer in four students.
Original",false
"Comedians have psychotic personality traits, study finds.",true
Just read that eating two apples a day can completely prevent heart disease! 🍎❤️ #HeartHealth #NaturalCures,false
Deaths Halt Part of Diabetes Study,true
Nineteen new cases of #COVID19 have been reported as follows: 14 in Lagos 2 in FCT 1 in Kano 1 in Akwa Ibom 1 in Edo As at 09:20 pm 14th April there are 362 confirmed cases of #COVID19 reported in Nigeria. 99 have been discharged with 11 deaths #TakeResponsibility https://t.co/ySAhNzWnnU,true
The UK has an unarmed police force and a firearm fatality rate that is 40 times lower per capita than in the U.S.,true
"The website for the federal Strategic National Website was changed after remarks by White House Advisor Jared Kushner on April 2, 2020.",true
Four-year old girl intoxicated from hand sanitizer,true
Olive Oil Linked to Reduced Stroke Risk,true
Eylea outperforms Avastin for diabetic macular edema with moderate or worse vision loss,true
"There are “360,000 (deaths) a year from swimming pools. But we don’t shut the country down for that.”",false
Eating bananas is a preventative against the COVID-19 coronavirus disease.,false
Latest dermatology reports claim sleeping on silk can permanently banish acne. Better switch your pillowcases ASAP! 🌙✨ #Skincare #BeautyTips,false
